rep,phase,d,r,tick,acc
1,sweep,0.04,8,850,0.2982
1,sweep,0.04,8,900,0.2764
1,sweep,0.04,8,950,0.3545
1,sweep,0.04,8,1000,0.3203
1,sweep,0.04,8,1050,0.2799
1,sweep,0.04,8,1100,0.2467
1,sweep,0.04,8,1150,0.1787
1,sweep,0.04,8,1200,0.1159
1,sweep,0.04,8,1250,0.2738
1,sweep,0.04,8,1300,0.2956
1,sweep,0.04,8,1350,0.1279
1,sweep,0.04,8,1400,0.1110
1,sweep,0.04,8,1450,0.1257
1,sweep,0.04,8,1499,0.1133
1,sweep,0.08,0,0,0.9557
1,sweep,0.08,0,50,0.9059
1,sweep,0.08,0,100,0.4466
1,sweep,0.08,0,150,0.1908
1,sweep,0.08,0,200,0.1087
1,sweep,0.08,0,250,0.1507
1,sweep,0.08,0,300,0.0703
1,sweep,0.08,0,350,0.1152
1,sweep,0.08,0,400,0.0938
1,sweep,0.08,0,450,0.0605
1,sweep,0.08,0,500,0.0745
1,sweep,0.08,0,550,0.0758
1,sweep,0.08,0,600,0.1097
1,sweep,0.08,0,650,0.0863
1,sweep,0.08,0,700,0.0934
1,sweep,0.08,0,750,0.1051
1,sweep,0.08,0,800,0.1117
1,sweep,0.08,0,850,0.1038
1,sweep,0.08,0,900,0.1045
1,sweep,0.08,0,950,0.1058
1,sweep,0.08,0,1000,0.1058
1,sweep,0.08,0,1050,0.1058
1,sweep,0.08,0,1100,0.1058
1,sweep,0.08,0,1150,0.0957
1,sweep,0.08,0,1200,0.0957
1,sweep,0.08,0,1250,0.1136
1,sweep,0.08,0,1300,0.1338
1,sweep,0.08,0,1350,0.0954
1,sweep,0.08,0,1400,0.0928
1,sweep,0.08,0,1450,0.0934
1,sweep,0.08,0,1499,0.1042
1,sweep,0.08,1,0,0.9561
1,sweep,0.08,1,50,0.9176
1,sweep,0.08,1,100,0.5869
1,sweep,0.08,1,150,0.3011
1,sweep,0.08,1,200,0.2327
1,sweep,0.08,1,250,0.1432
1,sweep,0.08,1,300,0.1038
1,sweep,0.08,1,350,0.0957
1,sweep,0.08,1,400,0.1071
1,sweep,0.08,1,450,0.0723
1,sweep,0.08,1,500,0.0846
1,sweep,0.08,1,550,0.1048
1,sweep,0.08,1,600,0.0771
1,sweep,0.08,1,650,0.1068
1,sweep,0.08,1,700,0.0996
1,sweep,0.08,1,750,0.1370
1,sweep,0.08,1,800,0.1107
1,sweep,0.08,1,850,0.1296
1,sweep,0.08,1,900,0.1673
1,sweep,0.08,1,950,0.0765
1,sweep,0.08,1,1000,0.1178
1,sweep,0.08,1,1050,0.1081
1,sweep,0.08,1,1100,0.1139
1,sweep,0.08,1,1150,0.1165
1,sweep,0.08,1,1200,0.1826
1,sweep,0.08,1,1250,0.0716
1,sweep,0.08,1,1300,0.1260
1,sweep,0.08,1,1350,0.0999
1,sweep,0.08,1,1400,0.1462
1,sweep,0.08,1,1450,0.1159
1,sweep,0.08,1,1499,0.1292
1,sweep,0.08,2,0,0.9538
1,sweep,0.08,2,50,0.8952
1,sweep,0.08,2,100,0.7451
1,sweep,0.08,2,150,0.4831
1,sweep,0.08,2,200,0.2897
1,sweep,0.08,2,250,0.1426
1,sweep,0.08,2,300,0.0771
1,sweep,0.08,2,350,0.1237
1,sweep,0.08,2,400,0.1579
1,sweep,0.08,2,450,0.0693
1,sweep,0.08,2,500,0.1410
1,sweep,0.08,2,550,0.1006
1,sweep,0.08,2,600,0.1009
1,sweep,0.08,2,650,0.0605
1,sweep,0.08,2,700,0.1699
1,sweep,0.08,2,750,0.1058
1,sweep,0.08,2,800,0.1390
1,sweep,0.08,2,850,0.1038
1,sweep,0.08,2,900,0.1143
1,sweep,0.08,2,950,0.0586
1,sweep,0.08,2,1000,0.0902
1,sweep,0.08,2,1050,0.0768
1,sweep,0.08,2,1100,0.0856
1,sweep,0.08,2,1150,0.0850
1,sweep,0.08,2,1200,0.0833
1,sweep,0.08,2,1250,0.1120
1,sweep,0.08,2,1300,0.1090
1,sweep,0.08,2,1350,0.1100
1,sweep,0.08,2,1400,0.1032
1,sweep,0.08,2,1450,0.1344
1,sweep,0.08,2,1499,0.1012
1,sweep,0.08,4,0,0.9548
1,sweep,0.08,4,50,0.9245
1,sweep,0.08,4,100,0.7464
1,sweep,0.08,4,150,0.4798
1,sweep,0.08,4,200,0.3294
1,sweep,0.08,4,250,0.1305
1,sweep,0.08,4,300,0.1846
1,sweep,0.08,4,350,0.1517
1,sweep,0.08,4,400,0.1214
1,sweep,0.08,4,450,0.1104
1,sweep,0.08,4,500,0.1221
1,sweep,0.08,4,550,0.1312
1,sweep,0.08,4,600,0.1117
1,sweep,0.08,4,650,0.0977
1,sweep,0.08,4,700,0.0964
1,sweep,0.08,4,750,0.0729
1,sweep,0.08,4,800,0.0964
1,sweep,0.08,4,850,0.1126
1,sweep,0.08,4,900,0.1361
1,sweep,0.08,4,950,0.1084
1,sweep,0.08,4,1000,0.1019
1,sweep,0.08,4,1050,0.1344
1,sweep,0.08,4,1100,0.1130
1,sweep,0.08,4,1150,0.1507
1,sweep,0.08,4,1200,0.1178
1,sweep,0.08,4,1250,0.1198
1,sweep,0.08,4,1300,0.1087
1,sweep,0.08,4,1350,0.1338
1,sweep,0.08,4,1400,0.1432
1,sweep,0.08,4,1450,0.1478
1,sweep,0.08,4,1499,0.0921
1,sweep,0.08,8,0,0.9567
1,sweep,0.08,8,50,0.9424
1,sweep,0.08,8,100,0.8545
1,sweep,0.08,8,150,0.6712
1,sweep,0.08,8,200,0.5173
1,sweep,0.08,8,250,0.3714
1,sweep,0.08,8,300,0.1895
1,sweep,0.08,8,350,0.2165
1,sweep,0.08,8,400,0.1410
1,sweep,0.08,8,450,0.1214
1,sweep,0.08,8,500,0.0957
1,sweep,0.08,8,550,0.1126
1,sweep,0.08,8,600,0.1777
1,sweep,0.08,8,650,0.1270
1,sweep,0.08,8,700,0.1266
1,sweep,0.08,8,750,0.2243
1,sweep,0.08,8,800,0.1403
1,sweep,0.08,8,850,0.1986
1,sweep,0.08,8,900,0.2386
1,sweep,0.08,8,950,0.1374
1,sweep,0.08,8,1000,0.1146
1,sweep,0.08,8,1050,0.1217
1,sweep,0.08,8,1100,0.1152
1,sweep,0.08,8,1150,0.0879
1,sweep,0.08,8,1200,0.1657
1,sweep,0.08,8,1250,0.1094
1,sweep,0.08,8,1300,0.1562
1,sweep,0.08,8,1350,0.1084
1,sweep,0.08,8,1400,0.1230
1,sweep,0.08,8,1450,0.0830
1,sweep,0.08,8,1499,0.1133
1,sweep,0.16,0,0,0.9551
1,sweep,0.16,0,50,0.2526
1,sweep,0.16,0,100,0.1152
1,sweep,0.16,0,150,0.1426
1,sweep,0.16,0,200,0.1159
1,sweep,0.16,0,250,0.1442
1,sweep,0.16,0,300,0.1029
1,sweep,0.16,0,350,0.1214
1,sweep,0.16,0,400,0.1370
1,sweep,0.16,0,450,0.1074
1,sweep,0.16,0,500,0.0820
1,sweep,0.16,0,550,0.0951
1,sweep,0.16,0,600,0.0459
1,sweep,0.16,0,650,0.0697
1,sweep,0.16,0,700,0.1266
1,sweep,0.16,0,750,0.1016
1,sweep,0.16,0,800,0.0859
1,sweep,0.16,0,850,0.0967
1,sweep,0.16,0,900,0.0905
1,sweep,0.16,0,950,0.1058
1,sweep,0.16,0,1000,0.0938
1,sweep,0.16,0,1050,0.1107
1,sweep,0.16,0,1100,0.1230
1,sweep,0.16,0,1150,0.1117
1,sweep,0.16,0,1200,0.1120
1,sweep,0.16,0,1250,0.0752
1,sweep,0.16,0,1300,0.0905
1,sweep,0.16,0,1350,0.0889
1,sweep,0.16,0,1400,0.0664
1,sweep,0.16,0,1450,0.0934
1,sweep,0.16,0,1499,0.1087
1,sweep,0.16,1,0,0.9557
1,sweep,0.16,1,50,0.3132
1,sweep,0.16,1,100,0.0947
1,sweep,0.16,1,150,0.1126
1,sweep,0.16,1,200,0.0391
1,sweep,0.16,1,250,0.1318
1,sweep,0.16,1,300,0.1393
1,sweep,0.16,1,350,0.1576
1,sweep,0.16,1,400,0.1693
1,sweep,0.16,1,450,0.1667
1,sweep,0.16,1,500,0.1891
1,sweep,0.16,1,550,0.1357
1,sweep,0.16,1,600,0.1794
1,sweep,0.16,1,650,0.2500
1,sweep,0.16,1,700,0.1940
1,sweep,0.16,1,750,0.1598
1,sweep,0.16,1,800,0.2985
1,sweep,0.16,1,850,0.2718
1,sweep,0.16,1,900,0.2161
1,sweep,0.16,1,950,0.3122
1,sweep,0.16,1,1000,0.4066
1,sweep,0.16,1,1050,0.4355
1,sweep,0.16,1,1100,0.4574
1,sweep,0.16,1,1150,0.4535
1,sweep,0.16,1,1200,0.4632
1,sweep,0.16,1,1250,0.5228
1,sweep,0.16,1,1300,0.5391
1,sweep,0.16,1,1350,0.5384
1,sweep,0.16,1,1400,0.5303
1,sweep,0.16,1,1450,0.5921
1,sweep,0.16,1,1499,0.5137
1,sweep,0.16,2,0,0.9541
1,sweep,0.16,2,50,0.3421
1,sweep,0.16,2,100,0.1120
1,sweep,0.16,2,150,0.1413
1,sweep,0.16,2,200,0.0814
1,sweep,0.16,2,250,0.1038
1,sweep,0.16,2,300,0.1390
1,sweep,0.16,2,350,0.1465
1,sweep,0.16,2,400,0.1979
1,sweep,0.16,2,450,0.1273
1,sweep,0.16,2,500,0.1624
1,sweep,0.16,2,550,0.1973
1,sweep,0.16,2,600,0.2184
1,sweep,0.16,2,650,0.2559
1,sweep,0.16,2,700,0.2679
1,sweep,0.16,2,750,0.3607
1,sweep,0.16,2,800,0.3923
1,sweep,0.16,2,850,0.3555
1,sweep,0.16,2,900,0.4255
1,sweep,0.16,2,950,0.4635
1,sweep,0.16,2,1000,0.4583
1,sweep,0.16,2,1050,0.4873
1,sweep,0.16,2,1100,0.5420
1,sweep,0.16,2,1150,0.6090
1,sweep,0.16,2,1200,0.5892
1,sweep,0.16,2,1250,0.5400
1,sweep,0.16,2,1300,0.6198
1,sweep,0.16,2,1350,0.6270
1,sweep,0.16,2,1400,0.6029
1,sweep,0.16,2,1450,0.5833
1,sweep,0.16,2,1499,0.6357
1,sweep,0.16,4,0,0.9570
1,sweep,0.16,4,50,0.4059
1,sweep,0.16,4,100,0.1292
1,sweep,0.16,4,150,0.1709
1,sweep,0.16,4,200,0.1491
1,sweep,0.16,4,250,0.2464
1,sweep,0.16,4,300,0.2051
1,sweep,0.16,4,350,0.1992
1,sweep,0.16,4,400,0.2243
1,sweep,0.16,4,450,0.2337
1,sweep,0.16,4,500,0.3307
1,sweep,0.16,4,550,0.2809
1,sweep,0.16,4,600,0.3324
1,sweep,0.16,4,650,0.4001
1,sweep,0.16,4,700,0.4411
1,sweep,0.16,4,750,0.4505
1,sweep,0.16,4,800,0.4535
1,sweep,0.16,4,850,0.4785
1,sweep,0.16,4,900,0.5277
1,sweep,0.16,4,950,0.5837
1,sweep,0.16,4,1000,0.6185
1,sweep,0.16,4,1050,0.6279
1,sweep,0.16,4,1100,0.6178
1,sweep,0.16,4,1150,0.6595
1,sweep,0.16,4,1200,0.6312
1,sweep,0.16,4,1250,0.6423
1,sweep,0.16,4,1300,0.6781
1,sweep,0.16,4,1350,0.7246
1,sweep,0.16,4,1400,0.6042
1,sweep,0.16,4,1450,0.7106
1,sweep,0.16,4,1499,0.6699
1,sweep,0.16,8,0,0.9577
1,sweep,0.16,8,50,0.5469
1,sweep,0.16,8,100,0.2591
1,sweep,0.16,8,150,0.1901
1,sweep,0.16,8,200,0.2552
1,sweep,0.16,8,250,0.1966
1,sweep,0.16,8,300,0.2666
1,sweep,0.16,8,350,0.2751
1,sweep,0.16,8,400,0.3070
1,sweep,0.16,8,450,0.4033
1,sweep,0.16,8,500,0.3828
1,sweep,0.16,8,550,0.3867
1,sweep,0.16,8,600,0.4229
1,sweep,0.16,8,650,0.4902
1,sweep,0.16,8,700,0.5192
1,sweep,0.16,8,750,0.5635
1,sweep,0.16,8,800,0.5693
1,sweep,0.16,8,850,0.5544
1,sweep,0.16,8,900,0.6006
1,sweep,0.16,8,950,0.6497
1,sweep,0.16,8,1000,0.6699
1,sweep,0.16,8,1050,0.6722
1,sweep,0.16,8,1100,0.7051
1,sweep,0.16,8,1150,0.7132
1,sweep,0.16,8,1200,0.7168
1,sweep,0.16,8,1250,0.7005
1,sweep,0.16,8,1300,0.7734
1,sweep,0.16,8,1350,0.7741
1,sweep,0.16,8,1400,0.7324
1,sweep,0.16,8,1450,0.7754
1,sweep,0.16,8,1499,0.7288
1,prelude,0.02,4,0,0.9557
1,prelude,0.02,4,50,0.9567
1,prelude,0.02,4,100,0.9570
1,prelude,0.02,4,150,0.9538
1,prelude,0.02,4,200,0.9512
1,prelude,0.02,4,250,0.9398
1,prelude,0.02,4,300,0.9352
1,prelude,0.02,4,350,0.9329
1,prelude,0.02,4,400,0.9232
1,prelude,0.02,4,450,0.9193
1,prelude,0.02,4,500,0.9033
1,prelude,0.02,4,550,0.8802
1,prelude,0.02,4,600,0.8512
1,prelude,0.02,4,650,0.8597
1,prelude,0.02,4,700,0.8477
1,prelude,0.02,4,750,0.8538
1,prelude,0.02,4,800,0.8301
1,prelude,0.02,4,850,0.8197
1,prelude,0.02,4,900,0.8135
1,prelude,0.02,4,950,0.7897
1,prelude,0.02,4,1000,0.7799
1,prelude,0.02,4,1050,0.7721
1,prelude,0.02,4,1100,0.6787
1,prelude,0.02,4,1150,0.6436
1,prelude,0.02,4,1200,0.6423
1,prelude,0.02,4,1250,0.6995
1,prelude,0.02,4,1300,0.6862
1,prelude,0.02,4,1350,0.7188
1,prelude,0.02,4,1400,0.6357
1,prelude,0.02,4,1450,0.6689
1,prelude,0.02,4,1499,0.6449
1,starve,0.02,0,0,0.6325
1,starve,0.02,0,2,0.6217
1,starve,0.02,0,4,0.6211
1,starve,0.02,0,6,0.6094
1,starve,0.02,0,8,0.6100
1,starve,0.02,0,10,0.5938
1,starve,0.02,0,12,0.5840
1,starve,0.02,0,14,0.5954
1,starve,0.02,0,16,0.5837
1,starve,0.02,0,18,0.5882
1,starve,0.02,0,20,0.5749
1,starve,0.02,0,22,0.5892
1,starve,0.02,0,24,0.6165
1,recover,0.02,4,0,0.6260
1,recover,0.02,4,50,0.6071
1,recover,0.02,4,100,0.6165
1,recover,0.02,4,150,0.5055
1,recover,0.02,4,200,0.3812
1,recover,0.02,4,250,0.3757
1,recover,0.02,4,300,0.3141
1,recover,0.02,4,350,0.2096
1,recover,0.02,4,400,0.1768
1,recover,0.02,4,450,0.1178
1,recover,0.02,4,500,0.1292
1,recover,0.02,4,550,0.1305
1,recover,0.02,4,600,0.1094
1,recover,0.02,4,650,0.1139
1,recover,0.02,4,700,0.1712
1,recover,0.02,4,750,0.1462
1,recover,0.02,4,800,0.0928
1,recover,0.02,4,850,0.0918
1,recover,0.02,4,900,0.0918
1,recover,0.02,4,950,0.1608
1,recover,0.02,4,1000,0.1133
1,recover,0.02,4,1050,0.1133
1,recover,0.02,4,1100,0.1133
1,recover,0.02,4,1150,0.1133
1,recover,0.02,4,1200,0.1133
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.1133
1,recover,0.02,4,1400,0.1133
1,recover,0.02,4,1450,0.1032
1,recover,0.02,4,1499,0.1035
1,recovery_summary,0.02,4,25,0.6293|0.1035
1,starve,0.02,0,0,0.6325
1,starve,0.02,0,5,0.6380
1,starve,0.02,0,10,0.6178
1,starve,0.02,0,15,0.4271
1,starve,0.02,0,20,0.4069
1,starve,0.02,0,25,0.4014
1,starve,0.02,0,30,0.3509
1,starve,0.02,0,35,0.3896
1,starve,0.02,0,40,0.3607
1,starve,0.02,0,45,0.3584
1,starve,0.02,0,49,0.3643
1,recover,0.02,4,0,0.3610
1,recover,0.02,4,50,0.4544
1,recover,0.02,4,100,0.5111
1,recover,0.02,4,150,0.3695
1,recover,0.02,4,200,0.3314
1,recover,0.02,4,250,0.4147
1,recover,0.02,4,300,0.3314
1,recover,0.02,4,350,0.4336
1,recover,0.02,4,400,0.3867
1,recover,0.02,4,450,0.2904
1,recover,0.02,4,500,0.2770
1,recover,0.02,4,550,0.2705
1,recover,0.02,4,600,0.2565
1,recover,0.02,4,650,0.1305
1,recover,0.02,4,700,0.1865
1,recover,0.02,4,750,0.1139
1,recover,0.02,4,800,0.1133
1,recover,0.02,4,850,0.1452
1,recover,0.02,4,900,0.1172
1,recover,0.02,4,950,0.1136
1,recover,0.02,4,1000,0.1133
1,recover,0.02,4,1050,0.1133
1,recover,0.02,4,1100,0.1162
1,recover,0.02,4,1150,0.1133
1,recover,0.02,4,1200,0.1133
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.1133
1,recover,0.02,4,1400,0.1133
1,recover,0.02,4,1450,0.1022
1,recover,0.02,4,1499,0.1022
1,recovery_summary,0.02,4,50,0.3694|0.1022
1,starve,0.02,0,0,0.6608
1,starve,0.02,0,10,0.6582
1,starve,0.02,0,20,0.6325
1,starve,0.02,0,30,0.6312
1,starve,0.02,0,40,0.6325
1,starve,0.02,0,50,0.6152
1,starve,0.02,0,60,0.6048
1,starve,0.02,0,70,0.5824
1,starve,0.02,0,80,0.4779
1,starve,0.02,0,90,0.3464
1,starve,0.02,0,99,0.3418
1,recover,0.02,4,0,0.3340
1,recover,0.02,4,50,0.2490
1,recover,0.02,4,100,0.2702
1,recover,0.02,4,150,0.2080
1,recover,0.02,4,200,0.2396
1,recover,0.02,4,250,0.3356
1,recover,0.02,4,300,0.3672
1,recover,0.02,4,350,0.3607
1,recover,0.02,4,400,0.3408
1,recover,0.02,4,450,0.2334
1,recover,0.02,4,500,0.1852
1,recover,0.02,4,550,0.1266
1,recover,0.02,4,600,0.1139
1,recover,0.02,4,650,0.1136
1,recover,0.02,4,700,0.1133
1,recover,0.02,4,750,0.1133
1,recover,0.02,4,800,0.1133
1,recover,0.02,4,850,0.1133
1,recover,0.02,4,900,0.1133
1,recover,0.02,4,950,0.1133
1,recover,0.02,4,1000,0.0905
1,recover,0.02,4,1050,0.1904
1,recover,0.02,4,1100,0.2435
1,recover,0.02,4,1150,0.1042
1,recover,0.02,4,1200,0.1139
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.1133
1,recover,0.02,4,1400,0.1133
1,recover,0.02,4,1450,0.1133
1,recover,0.02,4,1499,0.1133
1,recovery_summary,0.02,4,100,0.3529|0.1133
1,starve,0.02,0,0,0.6328
1,starve,0.02,0,20,0.6488
1,starve,0.02,0,40,0.5537
1,starve,0.02,0,60,0.5111
1,starve,0.02,0,80,0.5000
1,starve,0.02,0,100,0.4242
1,starve,0.02,0,120,0.3353
1,starve,0.02,0,140,0.2513
1,starve,0.02,0,160,0.2246
1,starve,0.02,0,180,0.3304
1,starve,0.02,0,199,0.3467
1,recover,0.02,4,0,0.3516
1,recover,0.02,4,50,0.3229
1,recover,0.02,4,100,0.2988
1,recover,0.02,4,150,0.2005
1,recover,0.02,4,200,0.1807
1,recover,0.02,4,250,0.3031
1,recover,0.02,4,300,0.3975
1,recover,0.02,4,350,0.2744
1,recover,0.02,4,400,0.1921
1,recover,0.02,4,450,0.1133
1,recover,0.02,4,500,0.1133
1,recover,0.02,4,550,0.1149
1,recover,0.02,4,600,0.1133
1,recover,0.02,4,650,0.1133
1,recover,0.02,4,700,0.1133
1,recover,0.02,4,750,0.1133
1,recover,0.02,4,800,0.1133
1,recover,0.02,4,850,0.1133
1,recover,0.02,4,900,0.1133
1,recover,0.02,4,950,0.1133
1,recover,0.02,4,1000,0.1133
1,recover,0.02,4,1050,0.1133
1,recover,0.02,4,1100,0.1133
1,recover,0.02,4,1150,0.1133
1,recover,0.02,4,1200,0.1133
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.1133
1,recover,0.02,4,1400,0.1133
1,recover,0.02,4,1450,0.1133
1,recover,0.02,4,1499,0.0918
1,recovery_summary,0.02,4,200,0.3420|0.0918
1,starve,0.02,0,0,0.6354
1,starve,0.02,0,40,0.6185
1,starve,0.02,0,80,0.5615
1,starve,0.02,0,120,0.4284
1,starve,0.02,0,160,0.3802
1,starve,0.02,0,200,0.3005
1,starve,0.02,0,240,0.1637
1,starve,0.02,0,280,0.1777
1,starve,0.02,0,320,0.1406
1,starve,0.02,0,360,0.1608
1,starve,0.02,0,399,0.1055
1,recover,0.02,4,0,0.1006
1,recover,0.02,4,50,0.1120
1,recover,0.02,4,100,0.1100
1,recover,0.02,4,150,0.1038
1,recover,0.02,4,200,0.1074
1,recover,0.02,4,250,0.1768
1,recover,0.02,4,300,0.1758
1,recover,0.02,4,350,0.1068
1,recover,0.02,4,400,0.0980
1,recover,0.02,4,450,0.0967
1,recover,0.02,4,500,0.1803
1,recover,0.02,4,550,0.0934
1,recover,0.02,4,600,0.1136
1,recover,0.02,4,650,0.1149
1,recover,0.02,4,700,0.1022
1,recover,0.02,4,750,0.1022
1,recover,0.02,4,800,0.1042
1,recover,0.02,4,850,0.1133
1,recover,0.02,4,900,0.1133
1,recover,0.02,4,950,0.1133
1,recover,0.02,4,1000,0.1133
1,recover,0.02,4,1050,0.1133
1,recover,0.02,4,1100,0.1133
1,recover,0.02,4,1150,0.1133
1,recover,0.02,4,1200,0.1133
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.1133
1,recover,0.02,4,1400,0.1133
1,recover,0.02,4,1450,0.1133
1,recover,0.02,4,1499,0.1133
1,recovery_summary,0.02,4,400,0.1127|0.1133
1,starve,0.02,0,0,0.6370
1,starve,0.02,0,80,0.4469
1,starve,0.02,0,160,0.2676
1,starve,0.02,0,240,0.2767
1,starve,0.02,0,320,0.2526
1,starve,0.02,0,400,0.2845
1,starve,0.02,0,480,0.2161
1,starve,0.02,0,560,0.1647
1,starve,0.02,0,640,0.1484
1,starve,0.02,0,720,0.1364
1,starve,0.02,0,799,0.1130
1,recover,0.02,4,0,0.1159
1,recover,0.02,4,50,0.2080
1,recover,0.02,4,100,0.1423
1,recover,0.02,4,150,0.1133
1,recover,0.02,4,200,0.1055
1,recover,0.02,4,250,0.1432
1,recover,0.02,4,300,0.1149
1,recover,0.02,4,350,0.1133
1,recover,0.02,4,400,0.1133
1,recover,0.02,4,450,0.1133
1,recover,0.02,4,500,0.1133
1,recover,0.02,4,550,0.1133
1,recover,0.02,4,600,0.1133
1,recover,0.02,4,650,0.1133
1,recover,0.02,4,700,0.1025
1,recover,0.02,4,750,0.1133
1,recover,0.02,4,800,0.1133
1,recover,0.02,4,850,0.1133
1,recover,0.02,4,900,0.1133
1,recover,0.02,4,950,0.1133
1,recover,0.02,4,1000,0.1133
1,recover,0.02,4,1050,0.1133
1,recover,0.02,4,1100,0.1133
1,recover,0.02,4,1150,0.1133
1,recover,0.02,4,1200,0.1133
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.1133
1,recover,0.02,4,1400,0.1133
1,recover,0.02,4,1450,0.0905
1,recover,0.02,4,1499,0.0905
1,recovery_summary,0.02,4,800,0.1099|0.0905
1,starve,0.02,0,0,0.6396
1,starve,0.02,0,160,0.2604
1,starve,0.02,0,320,0.1657
1,starve,0.02,0,480,0.1794
1,starve,0.02,0,640,0.1309
1,starve,0.02,0,800,0.0980
1,starve,0.02,0,960,0.0957
1,starve,0.02,0,1120,0.0957
1,starve,0.02,0,1280,0.1302
1,starve,0.02,0,1440,0.1592
1,starve,0.02,0,1599,0.1172
1,recover,0.02,4,0,0.1188
1,recover,0.02,4,50,0.1133
1,recover,0.02,4,100,0.1133
1,recover,0.02,4,150,0.1133
1,recover,0.02,4,200,0.1133
1,recover,0.02,4,250,0.1133
1,recover,0.02,4,300,0.1133
1,recover,0.02,4,350,0.1133
1,recover,0.02,4,400,0.1133
1,recover,0.02,4,450,0.1133
1,recover,0.02,4,500,0.1133
1,recover,0.02,4,550,0.1133
1,recover,0.02,4,600,0.1133
1,recover,0.02,4,650,0.1133
1,recover,0.02,4,700,0.1133
1,recover,0.02,4,750,0.1133
1,recover,0.02,4,800,0.1133
1,recover,0.02,4,850,0.1133
1,recover,0.02,4,900,0.1133
1,recover,0.02,4,950,0.1133
1,recover,0.02,4,1000,0.1133
1,recover,0.02,4,1050,0.1133
1,recover,0.02,4,1100,0.1133
1,recover,0.02,4,1150,0.1133
1,recover,0.02,4,1200,0.1133
1,recover,0.02,4,1250,0.1133
1,recover,0.02,4,1300,0.1133
1,recover,0.02,4,1350,0.0905
1,recover,0.02,4,1400,0.0905
1,recover,0.02,4,1450,0.0905
1,recover,0.02,4,1499,0.0905
1,recovery_summary,0.02,4,1600,0.1163|0.0905
2,sweep,0.002,0,0,0.9557
2,sweep,0.002,0,50,0.9567
2,sweep,0.002,0,100,0.9561
2,sweep,0.002,0,150,0.9538
2,sweep,0.002,0,200,0.9528
2,sweep,0.002,0,250,0.9528
2,sweep,0.002,0,300,0.9512
2,sweep,0.002,0,350,0.9508
2,sweep,0.002,0,400,0.9502
2,sweep,0.002,0,450,0.9512
2,sweep,0.002,0,500,0.9512
2,sweep,0.002,0,550,0.9479
2,sweep,0.002,0,600,0.9453
2,sweep,0.002,0,650,0.9466
2,sweep,0.002,0,700,0.9443
2,sweep,0.002,0,750,0.9443
2,sweep,0.002,0,800,0.9447
2,sweep,0.002,0,850,0.9427
2,sweep,0.002,0,900,0.9414
2,sweep,0.002,0,950,0.9434
2,sweep,0.002,0,1000,0.9417
2,sweep,0.002,0,1050,0.9408
2,sweep,0.002,0,1100,0.9440
2,sweep,0.002,0,1150,0.9437
2,sweep,0.002,0,1200,0.9492
2,sweep,0.002,0,1250,0.9479
2,sweep,0.002,0,1300,0.9456
2,sweep,0.002,0,1350,0.9434
2,sweep,0.002,0,1400,0.9453
2,sweep,0.002,0,1450,0.9495
2,sweep,0.002,0,1499,0.9476
2,sweep,0.002,1,0,0.9557
2,sweep,0.002,1,50,0.9567
2,sweep,0.002,1,100,0.9590
2,sweep,0.002,1,150,0.9587
2,sweep,0.002,1,200,0.9583
2,sweep,0.002,1,250,0.9587
2,sweep,0.002,1,300,0.9583
2,sweep,0.002,1,350,0.9583
2,sweep,0.002,1,400,0.9577
2,sweep,0.002,1,450,0.9577
2,sweep,0.002,1,500,0.9590
2,sweep,0.002,1,550,0.9557
2,sweep,0.002,1,600,0.9561
2,sweep,0.002,1,650,0.9564
2,sweep,0.002,1,700,0.9574
2,sweep,0.002,1,750,0.9583
2,sweep,0.002,1,800,0.9567
2,sweep,0.002,1,850,0.9587
2,sweep,0.002,1,900,0.9580
2,sweep,0.002,1,950,0.9567
2,sweep,0.002,1,1000,0.9574
2,sweep,0.002,1,1050,0.9567
2,sweep,0.002,1,1100,0.9561
2,sweep,0.002,1,1150,0.9561
2,sweep,0.002,1,1200,0.9557
2,sweep,0.002,1,1250,0.9580
2,sweep,0.002,1,1300,0.9567
2,sweep,0.002,1,1350,0.9570
2,sweep,0.002,1,1400,0.9554
2,sweep,0.002,1,1450,0.9551
2,sweep,0.002,1,1499,0.9551
2,sweep,0.002,2,0,0.9561
2,sweep,0.002,2,50,0.9570
2,sweep,0.002,2,100,0.9580
2,sweep,0.002,2,150,0.9580
2,sweep,0.002,2,200,0.9583
2,sweep,0.002,2,250,0.9590
2,sweep,0.002,2,300,0.9600
2,sweep,0.002,2,350,0.9590
2,sweep,0.002,2,400,0.9593
2,sweep,0.002,2,450,0.9600
2,sweep,0.002,2,500,0.9613
2,sweep,0.002,2,550,0.9603
2,sweep,0.002,2,600,0.9603
2,sweep,0.002,2,650,0.9603
2,sweep,0.002,2,700,0.9619
2,sweep,0.002,2,750,0.9606
